Price,Bedrooms,Bathrooms,Garage,Furnished,Amenity_Annexe (Boys' quarters),Amenity_Garage,Amenity_Garden,Amenity_Generator,Amenity_Refrigerator,Amenity_Swimming pool,Amenity_Pets allowed,Amenity_Open car spaces,Amenity_Fans,Amenity_Water reservoir,Amenity_Microwave,Amenity_Internet,Amenity_Security service,Amenity_Secure parking,Amenity_Washing machine,Amenity_Air conditioning,Amenity_Cooker,Amenity_Dstv,Amenity_Roof terrace,LogPrice,comfortFeatures,utilityFeatures,connectivityFeatures,luxuryFeatures,exSpace
40221.0,3,4,3,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,10.60214452626967,6,4,2,3,1
54144.0,3,4,3,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,10.899402442965895,5,4,2,3,0
46409.0,3,4,3,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,10.745248684922709,6,4,2,3,0
23205.0,1,2,2,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,10.052123051675276,5,4,2,3,0
30940.0,4,3,4,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,10.339805124127057,5,4,2,3,0
69614.0,4,5,3,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,11.150720975519965,6,4,2,3,1
23205.0,3,4,4,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,10.052123051675276,4,2,0,1,0
32040.0,6,6,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,10.374740401182295,6,2,0,2,1
10829.0,3,4,10,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,9.28998299962838,3,3,1,0,0
15470.0,3,4,5,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,9.646657943567112,3,2,1,1,0
3000.0,2,3,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.006367567650246,2,2,0,0,0
15470.0,4,5,6,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,9.646657943567112,5,3,2,1,0
43315.0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,10.67625427432424,5,0,0,1,0
18564.0,3,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,9.828979500361067,2,1,0,0,0
1800.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.495541943884256,0,0,0,0,0
18564.0,4,5,5,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,9.828979500361067,5,2,2,1,1
34033.0,3,3,3,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,10.435085921117388,6,4,2,3,1
30940.0,4,5,6,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,10.339805124127057,4,2,1,1,1
15470.0,4,5,6,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,9.646657943567112,2,1,1,0,0
23205.0,2,3,2,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,10.052123051675276,6,4,2,3,1
6500.0,3,4,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,8.779557455883728,4,2,1,0,0
18564.0,4,6,5,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,9.828979500361067,2,3,0,1,0
20111.0,4,5,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,9.909022208034603,3,2,0,0,0
13923.0,4,5,5,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,9.541297427909285,2,3,1,0,1
18564.0,4,5,4,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,9.828979500361067,4,2,1,1,0
34033.0,5,6,5,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,10.435085921117388,5,2,1,2,1
12000.0,7,9,7,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,9.392661928770137,4,2,1,0,0
3500.0,4,5,5,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,8.160518247477505,5,2,1,1,0
14000.0,2,3,2,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,9.546812608597396,5,3,2,1,0
5000.0,2,3,3,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,8.517193191416238,4,3,1,0,0
21658.0,4,5,5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,9.983130180188324,3,1,0,1,0
3500.0,2,3,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,8.160518247477505,2,2,0,0,0
4000.0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,8.294049640102028,1,2,0,0,0
21658.0,4,6,5,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,9.983130180188324,4,2,1,2,0
8400.0,2,3,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,9.035986984831405,5,2,2,0,0
15470.0,5,6,5,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,9.646657943567112,3,2,1,1,0
38674.0,4,6,6,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,10.562922818610538,5,4,2,2,1
3500.0,2,2,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.160518247477505,2,1,0,0,0
5000.0,2,3,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,8.517193191416238,3,1,0,0,0
61879.0,3,4,3,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,11.032936144246145,6,3,2,1,0
27846.0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,10.23444460846923,5,3,2,1,0
7000.0,3,4,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.85366542803745,2,2,0,0,0
8000.0,3,4,4,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,8.987196820661973,4,2,0,1,0
8500.0,2,3,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,9.047821442478408,6,2,2,0,0
46409.0,4,5,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,10.745248684922709,4,1,0,0,0
18564.0,4,5,4,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,9.828979500361067,2,3,0,1,1
21658.0,4,5,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.983130180188324,1,1,0,1,0
18564.0,4,5,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,9.828979500361067,1,4,0,1,1
30940.0,2,3,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,10.339805124127057,6,3,2,2,0
18564.0,3,4,7,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,9.828979500361067,6,2,1,0,0
23205.0,1,1,2,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,10.052123051675276,6,3,2,0,0
54144.0,6,7,5,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,10.899402442965895,3,1,0,2,0
38674.0,2,3,10,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,10.562922818610538,6,3,2,2,0
12376.0,4,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9.423514392252901,2,0,0,0,1
85084.0,4,5,2,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,11.351394282783541,6,2,2,0,0
30940.0,3,3,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,10.339805124127057,5,3,0,2,0
17325.0,4,4,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,9.759905824058103,3,1,0,0,1
108288.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.59254962352584,0,0,0,0,0
18564.0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.828979500361067,0,0,0,1,0
61879.0,4,4,3,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,11.032936144246145,6,3,2,2,1
7000.0,3,4,4,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,8.85366542803745,5,2,0,1,0
5414.0,1,1,10,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,8.596743470174246,3,3,1,0,0
57238.0,4,5,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,10.954973292458972,5,3,2,3,1
10829.0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,9.28998299962838,5,2,0,0,0
3500.0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,8.160518247477505,3,1,1,0,0
74255.0,5,5,3,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,11.215260394465046,5,4,2,3,1
13000.0,2,3,10,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,9.472704636443673,6,3,1,0,0
2000.0,2,2,10,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,7.600902459542082,1,2,1,1,0
4500.0,3,4,5,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,8.411832675758411,2,2,1,0,0
4517.0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,8.415603335654604,6,3,2,1,0
15713.0,5,5,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,9.662243674190131,3,1,0,1,1
38674.0,2,2,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,10.562922818610538,4,2,0,1,0
12376.0,2,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,9.423514392252901,6,2,0,2,0
48000.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.778956289890028,0,0,0,0,0
22275.0,5,6,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,10.01122025233901,2,2,0,0,1
30567.0,3,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,10.327676274642394,6,1,0,0,0
24752.0,4,4,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,10.116661572812847,4,2,0,0,1
28873.0,3,2,2,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,10.270662181355965,6,4,0,1,0
35000.0,3,4,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,10.46310334047155,3,2,1,1,0
23838.0,3,3,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,10.079036225042653,5,2,0,1,0
13805.0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.532786124364256,0,0,0,0,0
13127.0,3,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,9.482426456803408,4,1,0,0,0
23205.0,1,1,2,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,10.052123051675276,6,3,0,1,0
10000.0,4,5,5,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,9.210340371976184,3,3,1,1,1
9282.0,2,3,4,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,9.135832319801121,4,2,1,1,0
24752.0,1,1,2,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,10.116661572812847,5,3,2,3,0
3000.0,2,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,8.006367567650246,1,2,0,0,0
13923.0,1,2,3,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,9.541297427909285,3,3,0,1,0
54144.0,2,3,3,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,10.899402442965895,6,3,2,2,0
34033.0,1,2,3,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,10.435085921117388,6,3,2,2,0
2000.0,2,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,7.600902459542082,2,2,0,0,0
15000.0,1,1,3,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,9.615805480084347,6,3,2,1,0
8000.0,3,4,3,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,8.987196820661973,6,3,2,1,0
3100.0,3,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,8.039157390473237,2,2,0,0,0
30940.0,4,4,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,10.339805124127057,2,1,0,1,1
58785.0,3,4,3,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,10.981641999301841,5,3,0,2,1
26299.0,3,4,3,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,10.177286194629282,4,3,0,0,0
10055.0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9.215825302206753,2,0,0,1,0
12376.0,3,3,3,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,9.423514392252901,2,3,0,0,0
17017.0,3,2,3,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,9.741968123371437,2,3,0,1,0
9282.0,1,1,3,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,9.135832319801121,6,3,2,0,0
23205.0,2,3,2,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,10.052123051675276,6,3,2,1,0
24752.0,2,2,2,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,10.116661572812847,6,3,2,0,0
18564.0,2,3,2,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,9.828979500361067,6,2,1,0,0
27846.0,3,3,4,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,10.23444460846923,6,3,1,0,0
2800.0,3,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,7.937374696163295,2,2,0,0,0
20111.0,4,2,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,9.909022208034603,3,2,0,1,1
69614.0,10,7,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,11.150720975519965,2,1,0,0,0
10539.0,4,5,5,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,9.262837940933936,2,1,0,1,1
21658.0,4,4,3,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,9.983130180188324,5,2,0,0,0
54144.0,3,4,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,10.899402442965895,5,2,0,0,0
58012.0,3,4,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,10.96840516468014,6,4,0,2,0
49503.0,5,6,3,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,10.809788552780915,6,4,2,1,0
12044.0,3,3,3,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,9.396321889601625,6,3,2,1,1
2200.0,3,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,7.696212639346407,2,1,0,0,0
17017.0,1,1,3,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,9.741968123371437,6,3,2,2,0
46409.0,3,3,3,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,10.745248684922709,6,3,2,0,0
26299.0,1,1,3,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,10.177286194629282,6,3,2,0,0
14232.0,3,3,3,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,9.563248229345671,3,3,0,1,0
17017.0,2,2,3,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,9.741968123371437,6,2,2,1,0
18820.0,2,3,3,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,9.842675413139371,6,3,2,2,0
38674.0,2,2,3,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,10.562922818610538,6,3,1,1,0
6500.0,2,2,3,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,8.779557455883728,6,2,1,0,0
10000.0,2,3,5,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,9.210340371976184,6,1,1,1,0
6000.0,2,2,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.699514748210191,2,1,0,1,0
61879.0,5,4,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,11.032936144246145,2,1,0,1,1
38674.0,4,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,10.562922818610538,2,2,0,1,0
30940.0,4,4,5,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,10.339805124127057,3,4,0,1,0
30940.0,4,5,2,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,10.339805124127057,6,2,0,1,1
17017.0,3,2,3,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,9.741968123371437,4,2,0,1,0
58785.0,3,4,3,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,10.981641999301841,6,3,2,2,1
49503.0,3,4,3,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,10.809788552780915,5,3,0,2,1
46409.0,4,5,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,10.745248684922709,4,3,0,1,1
8000.0,2,3,3,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,8.987196820661973,6,3,1,0,0
10000.0,1,1,2,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,9.210340371976184,6,3,2,0,0
7000.0,2,1,2,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,8.85366542803745,6,3,0,2,0
20000.0,2,2,3,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,9.903487552536127,6,3,2,2,0
12000.0,2,2,3,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,9.392661928770137,5,3,2,1,0
11000.0,2,2,3,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,9.305650551780507,6,3,2,1,0
7000.0,1,1,3,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,8.85366542803745,6,3,2,1,0
6500.0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,8.779557455883728,6,3,1,2,0
15000.0,3,4,3,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,9.615805480084347,6,3,2,2,0
3000.0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8.006367567650246,3,0,0,1,0
6000.0,3,2,3,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,8.699514748210191,4,1,0,1,0
3000.0,3,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.006367567650246,2,1,0,0,0
12376.0,3,3,3,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,9.423514392252901,2,3,0,1,0
23205.0,1,1,3,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,10.052123051675276,6,3,2,1,0
3500.0,2,3,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.160518247477505,1,1,0,1,0
24752.0,2,3,2,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,10.116661572812847,6,3,2,2,0
18564.0,1,2,2,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,9.828979500361067,6,3,2,2,0
4000.0,2,2,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.294049640102028,2,1,0,1,0
3500.0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,8.160518247477505,3,1,0,0,0
10829.0,2,2,3,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,9.28998299962838,6,2,0,1,0
23205.0,4,3,3,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,10.052123051675276,6,3,0,0,0
4000.0,2,2,3,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,8.294049640102028,2,2,0,1,0
7735.0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,8.953510763007166,3,1,0,0,0
18564.0,4,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,9.828979500361067,3,1,0,1,0
43200.0,6,5,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,10.673595774232203,2,3,0,1,0
14000.0,4,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,9.546812608597396,4,1,0,0,0
36000.0,6,4,10,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,10.491274217438248,2,3,0,1,1
12376.0,3,4,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.423514392252901,1,1,0,1,1
50000.0,4,5,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,10.819778284410283,5,2,0,1,1
38674.0,4,4,5,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,10.562922818610538,6,2,1,1,1
26000.0,4,5,3,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,10.165851817003619,4,2,0,2,1
50000.0,4,4,10,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,10.819778284410283,4,2,0,1,1
4500.0,3,3,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.411832675758411,1,1,0,1,1
57238.0,3,4,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,10.954973292458972,4,3,0,1,1
13923.0,3,4,4,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,9.541297427909285,5,2,0,1,0
63426.0,5,6,5,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,11.057629150996718,5,2,0,3,1
12376.0,2,2,10,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,9.423514392252901,2,1,0,1,0
7735.0,2,2,5,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.953510763007166,2,1,0,1,0
6000.0,2,1,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,8.699514748210191,4,1,0,1,0
13923.0,3,3,4,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,9.541297427909285,5,2,0,1,0
30940.0,4,5,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,10.339805124127057,6,2,0,1,1
7500.0,2,3,10,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.922658299524402,2,1,0,0,1
10000.0,3,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,9.210340371976184,4,1,0,1,0
17017.0,3,3,3,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,9.741968123371437,2,3,0,1,0
41768.0,3,4,3,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,10.639885775090388,5,3,0,2,1
7000.0,2,3,2,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,8.85366542803745,5,3,0,1,0
54144.0,4,5,5,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,10.899402442965895,6,3,2,2,1
35580.0,3,3,4,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,10.479538961219825,6,3,0,1,0
6188.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,8.730367211692958,3,2,0,0,0
13000.0,3,3,2,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,9.472704636443673,6,3,2,2,0
46409.0,3,4,2,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,10.745248684922709,6,3,2,1,0
6188.0,1,1,2,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,8.730367211692958,6,3,1,0,0
24000.0,2,3,2,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,10.085809109330082,6,2,2,0,0
10055.0,2,2,2,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,9.215825302206753,6,2,1,1,0
15470.0,3,2,2,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,9.646657943567112,3,3,0,1,0
40221.0,2,3,3,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,10.60214452626967,5,3,1,1,0
21967.0,2,3,2,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,9.997296606214185,6,3,2,0,0
44862.0,3,4,3,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,10.71134639022797,6,3,2,2,0
38674.0,3,4,3,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,10.562922818610538,6,3,2,2,0
30940.0,2,2,2,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,10.339805124127057,6,3,2,1,0
34033.0,3,2,3,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,10.435085921117388,6,3,2,0,0
6188.0,1,1,3,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.730367211692958,2,3,0,1,1
18564.0,2,3,3,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,9.828979500361067,6,3,2,0,0
22000.0,3,4,3,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,9.998797732340453,6,3,2,1,0
13923.0,1,1,3,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,9.541297427909285,6,3,2,2,0
